   -68.64718     0.00000     0.00000     0.00000     0.00000
   -68.44718     0.00000     0.00000     0.00000     0.00000
   -68.24718     0.00000     0.00000     0.00000     0.00000
   -68.04718     0.00000     0.00000     0.00000     0.00000
   -67.84718     0.00000     0.00000     0.00000     0.00000
   -67.64718     0.00000     0.00000     0.00000     0.00000
   -67.44718     0.00000     0.00000     0.00000     0.00000
   -67.24718     0.00000     0.00000     0.00000     0.00000
   -67.04718     0.00000     0.00000     0.00000     0.00000
   -66.84718     0.00000     0.00000     0.00000     0.00000
   -66.64718     0.00000     0.00000     0.00000     0.00000
   -66.44718     0.00000     0.00000     0.00000     0.00000
   -66.24718     0.00000     0.00000     0.00000     0.00000
   -66.04718     0.00000     0.00000     0.00000     0.00000
   -65.84718     0.00000     0.00000     0.00000     0.00000
   -65.64718     0.00000     0.00000     0.00000     0.00000
   -65.44718     0.00000     0.00000     0.00000     0.00000
   -65.24718     0.00000     0.00000     0.00000     0.00000
   -65.04718     0.00000     0.00000     0.00000     0.00000
   -64.84718     0.00000     0.00000     0.00000     0.00000
   -64.64718     0.00000     0.00000     0.00000     0.00000
   -64.44718     0.00000     0.00000     0.00000     0.00000
   -64.24718     0.00000     0.00000     0.00000     0.00000
   -64.04718     0.00000     0.00000     0.00000     0.00000
   -63.84718     0.00000     0.00000     0.00000     0.00000
   -63.64718     0.00000     0.00000     0.00000     0.00000
   -63.44718     0.00000     0.00000     0.00000     0.00000
   -63.24718     0.00000     0.00000     0.00000     0.00000
   -63.04718     0.00000     0.00000     0.00000     0.00000
   -62.84718     0.00000     0.00000     0.00000     0.00000
   -62.64718     0.00000     0.00000     0.00000     0.00000
   -62.44718     0.00000     0.00000     0.00000     0.00000
   -62.24718     0.00000     0.00000     0.00000     0.00000
   -62.04718     0.00000     0.00000     0.00000     0.00000
   -61.84718     0.00000     0.00000     0.00000     0.00000
   -61.64718     0.00000     0.00000     0.00000     0.00000
   -61.44718     0.00000     0.00000     0.00000     0.00000
   -61.24718     0.00000     0.00000     0.00000     0.00000
   -61.04718     0.00000     0.00000     0.00000     0.00000
   -60.84718     0.00000     0.00000     0.00000     0.00000
   -60.64718     0.00000     0.00000     0.00000     0.00000
   -60.44718     0.00000     0.00000     0.00000     0.00000
   -60.24718     0.00000     0.00000     0.00000     0.00000
   -60.04718     0.00000     0.00000     0.00000     0.00000
   -59.84718     0.00000     0.00000     0.00000     0.00000
   -59.64718     0.00000     0.00000     0.00000     0.00000
   -59.44718     0.00000     0.00000     0.00000     0.00000
   -59.24718     0.00000     0.00000     0.00000     0.00000
   -59.04718     0.00000     0.00000     0.00000     0.00000
   -58.84718     0.00000     0.00000     0.00000     0.00000
   -58.64718     0.00000     0.00000     0.00000     0.00000
   -58.44718     0.00000     0.00000     0.00000     0.00000
   -58.24718     0.00000     0.00000     0.00000     0.00000
   -58.04718     0.00000     0.00000     0.00000     0.00000
   -57.84718     0.00000     0.00000     0.00000     0.00000
   -57.64718     0.00000     0.00000     0.00000     0.00000
   -57.44718     0.00000     0.00000     0.00000     0.00000
   -57.24718     0.00000     0.00000     0.00000     0.00000
   -57.04718     0.00000     0.00000     0.00000     0.00000
   -56.84718     0.00000     0.00000     0.00000     0.00000
   -56.64718     0.00000     0.00000     0.00000     0.00000
   -56.44718     0.00000     0.00000     0.00000     0.00000
   -56.24718     0.00000     0.00000     0.00000     0.00000
   -56.04718     0.00000     0.00000     0.00000     0.00000
   -55.84718     0.00000     0.00000     0.00000     0.00000
   -55.64718     0.00000     0.00000     0.00000     0.00000
   -55.44718     0.00000     0.00000     0.00000     0.00000
   -55.24718     0.00000     0.00000     0.00000     0.00000
   -55.04718     0.00000     0.00000     0.00000     0.00000
   -54.84718     0.00000     0.00000     0.00000     0.00000
   -54.64718     0.00000     0.00000     0.00000     0.00000
   -54.44718     0.00000     0.00000     0.00000     0.00000
   -54.24718     0.00000     0.00000     0.00000     0.00000
   -54.04718     0.00000     0.00000     0.00000     0.00000
   -53.84718     0.00000     0.00000     0.00000     0.00000
   -53.64718     0.00000     0.00000     0.00000     0.00000
   -53.44718     0.00000     0.00000     0.00000     0.00000
   -53.24718     0.00000     0.00000     0.00000     0.00000
   -53.04718     0.00000     0.00000     0.00000     0.00000
   -52.84718     0.00000     0.00000     0.00000     0.00000
   -52.64718     0.00000     0.00000     0.00000     0.00000
   -52.44718     0.00000     0.00000     0.00000     0.00000
   -52.24718     0.00000     0.00000     0.00000     0.00000
   -52.04718     0.00000     0.00000     0.00000     0.00000
   -51.84718     0.00000     0.00000     0.00000     0.00000
   -51.64718     0.00000     0.00000     0.00000     0.00000
   -51.44718     0.00000     0.00000     0.00000     0.00000
   -51.24718     0.00000     0.00000     0.00000     0.00000
   -51.04718     0.00000     0.00000     0.00000     0.00000
   -50.84718     0.00000     0.00000     0.00000     0.00000
   -50.64718     0.00000     0.00000     0.00000     0.00000
   -50.44718     0.00000     0.00000     0.00000     0.00000
   -50.24718     0.00000     0.00000     0.00000     0.00000
   -50.04718     0.00000     0.00000     0.00000     0.00000
   -49.84718     0.00000     0.00000     0.00000     0.00000
   -49.64718     0.00000     0.00000     0.00000     0.00000
   -49.44718     0.00000     0.00000     0.00000     0.00000
   -49.24718     0.00000     0.00000     0.00000     0.00000
   -49.04718     0.00000     0.00000     0.00000     0.00000
   -48.84718     0.00000     0.00000     0.00000     0.00000
   -48.64718     0.00000     0.00000     0.00000     0.00000
   -48.44718     0.00000     0.00000     0.00000     0.00000
   -48.24718     0.00000     0.00000     0.00000     0.00000
   -48.04718     0.00000     0.00000     0.00000     0.00000
   -47.84718     0.00000     0.00000     0.00000     0.00000
   -47.64718     0.00000     0.00000     0.00000     0.00000
   -47.44718     0.00000     0.00000     0.00000     0.00000
   -47.24718     0.00000     0.00000     0.00000     0.00000
   -47.04718     0.00000     0.00000     0.00000     0.00000
   -46.84718     0.00000     0.00000     0.00000     0.00000
   -46.64718     0.00000     0.00000     0.00000     0.00000
   -46.44718     0.00000     0.00000     0.00000     0.00000
   -46.24718     0.00000     0.00000     0.00000     0.00000
   -46.04718     0.00000     0.00000     0.00000     0.00000
   -45.84718     0.00000     0.00000     0.00000     0.00000
   -45.64718     0.00000     0.00000     0.00000     0.00000
   -45.44718     0.00000     0.00000     0.00000     0.00000
   -45.24718     0.00000     0.00000     0.00000     0.00000
   -45.04718     0.00000     0.00000     0.00000     0.00000
   -44.84718     0.00000     0.00000     0.00000     0.00000
   -44.64718     0.00000     0.00000     0.00000     0.00000
   -44.44718     0.00000     0.00000     0.00000     0.00000
   -44.24718     0.00000     0.00000     0.00000     0.00000
   -44.04718     0.00000     0.00000     0.00000     0.00000
   -43.84718     0.00000     0.00000     0.00000     0.00000
   -43.64718     0.00000     0.00000     0.00000     0.00000
   -43.44718     0.00000     0.00000     0.00000     0.00000
   -43.24718     0.00000     0.00000     0.00000     0.00000
   -43.04718     0.00000     0.00000     0.00000     0.00000
   -42.84718     0.00000     0.00000     0.00000     0.00000
   -42.64718     0.00000     0.00000     0.00000     0.00000
   -42.44718     0.00000     0.00000     0.00000     0.00000
   -42.24718     0.00000     0.00000     0.00000     0.00000
   -42.04718     0.00000     0.00000     0.00000     0.00000
   -41.84718     0.00000     0.00000     0.00000     0.00000
   -41.64718     0.00000     0.00000     0.00000     0.00000
   -41.44718     0.00000     0.00000     0.00000     0.00000
   -41.24718     0.00000     0.00000     0.00000     0.00000
   -41.04718     0.00000     0.00000     0.00000     0.00000
   -40.84718     0.00000     0.00000     0.00000     0.00000
   -40.64718     0.00000     0.00000     0.00000     0.00000
   -40.44718     0.00000     0.00000     0.00000     0.00000
   -40.24718     0.00000     0.00000     0.00000     0.00000
   -40.04718     0.00000     0.00000     0.00000     0.00000
   -39.84718     0.00000     0.00000     0.00000     0.00000
   -39.64718     0.00000     0.00000     0.00000     0.00000
   -39.44718     0.00000     0.00000     0.00000     0.00000
   -39.24718     0.00000     0.00000     0.00000     0.00000
   -39.04718     0.00000     0.00000     0.00000     0.00000
   -38.84718     0.00000     0.00000     0.00000     0.00000
   -38.64718     0.00000     0.00000     0.00000     0.00000
   -38.44718     0.00000     0.00000     0.00000     0.00000
   -38.24718     0.00000     0.00000     0.00000     0.00000
   -38.04718     0.00000     0.00000     0.00000     0.00000
   -37.84718     0.00000     0.00000     0.00000     0.00000
   -37.64718     0.00000     0.00000     0.00000     0.00000
   -37.44718     0.00000     0.00000     0.00000     0.00000
   -37.24718     0.00000     0.00000     0.00000     0.00000
   -37.04718     0.00000     0.00000     0.00000     0.00000
   -36.84718     0.00000     0.00000     0.00000     0.00000
   -36.64718     0.00000     0.00000     0.00000     0.00000
   -36.44718     0.00000     0.00000     0.00000     0.00000
   -36.24718     0.00000     0.00000     0.00000     0.00000
   -36.04718     0.00000     0.00000     0.00000     0.00000
   -35.84718     0.00000     0.00000     0.00000     0.00000
   -35.64718     0.00000     0.00000     0.00000     0.00000
   -35.44718     0.00000     0.00000     0.00000     0.00000
   -35.24718     0.00000     0.00000     0.00000     0.00000
   -35.04718     0.00000     0.00000     0.00000     0.00000
   -34.84718     0.00000     0.00000     0.00000     0.00000
   -34.64718     0.00000     0.00000     0.00000     0.00000
   -34.44718     0.00000     0.00000     0.00000     0.00000
   -34.24718     0.00000     0.00000     0.00000     0.00000
   -34.04718     0.00000     0.00000     0.00000     0.00000
   -33.84718     0.00000     0.00000     0.00000     0.00000
   -33.64718     0.00000     0.00000     0.00000     0.00000
   -33.44718     0.00000     0.00000     0.00000     0.00000
   -33.24718     0.00000     0.00000     0.00000     0.00000
   -33.04718     0.00000     0.00000     0.00000     0.00000
   -32.84718     0.00000     0.00000     0.00000     0.00000
   -32.64718     0.00000     0.00000     0.00000     0.00000
   -32.44718     0.00000     0.00000     0.00000     0.00000
   -32.24718     0.00000     0.00000     0.00000     0.00000
   -32.04718     0.00000     0.00000     0.00000     0.00000
